date;Region;Regionsnummer;time_series
21.02.2023;Gasteinertal;R17;12763
22.02.2023;Gasteinertal;R17;12748
23.02.2023;Gasteinertal;R17;13191
24.02.2023;Gasteinertal;R17;11553
25.02.2023;Gasteinertal;R17;11160
26.02.2023;Gasteinertal;R17;10447
27.02.2023;Gasteinertal;R17;11404
28.02.2023;Gasteinertal;R17;11410
01.03.2023;Gasteinertal;R17;11255
02.03.2023;Gasteinertal;R17;11468
03.03.2023;Gasteinertal;R17;11958
04.03.2023;Gasteinertal;R17;9915
05.03.2023;Gasteinertal;R17;8150
06.03.2023;Gasteinertal;R17;8336
07.03.2023;Gasteinertal;R17;8007
08.03.2023;Gasteinertal;R17;8596
09.03.2023;Gasteinertal;R17;8995
10.03.2023;Gasteinertal;R17;9135
11.03.2023;Gasteinertal;R17;8232
12.03.2023;Gasteinertal;R17;6603
13.03.2023;Gasteinertal;R17;6033
14.03.2023;Gasteinertal;R17;5805
15.03.2023;Gasteinertal;R17;6337
16.03.2023;Gasteinertal;R17;6994
17.03.2023;Gasteinertal;R17;8114
18.03.2023;Gasteinertal;R17;7111
19.03.2023;Gasteinertal;R17;4684
20.03.2023;Gasteinertal;R17;4636
21.03.2023;Gasteinertal;R17;4191
22.03.2023;Gasteinertal;R17;4238
23.03.2023;Gasteinertal;R17;4169
24.03.2023;Gasteinertal;R17;4966
25.03.2023;Gasteinertal;R17;4431
26.03.2023;Gasteinertal;R17;3341
27.03.2023;Gasteinertal;R17;3270
28.03.2023;Gasteinertal;R17;3159
29.03.2023;Gasteinertal;R17;3300
30.03.2023;Gasteinertal;R17;3505
31.03.2023;Gasteinertal;R17;4373
01.04.2023;Gasteinertal;R17;5383
02.04.2023;Gasteinertal;R17;5446
03.04.2023;Gasteinertal;R17;5981
04.04.2023;Gasteinertal;R17;6077
05.04.2023;Gasteinertal;R17;6168
06.04.2023;Gasteinertal;R17;6628
07.04.2023;Gasteinertal;R17;7096
08.04.2023;Gasteinertal;R17;6303
09.04.2023;Gasteinertal;R17;5276
10.04.2023;Gasteinertal;R17;3236
11.04.2023;Gasteinertal;R17;2890
12.04.2023;Gasteinertal;R17;2710
13.04.2023;Gasteinertal;R17;2479
14.04.2023;Gasteinertal;R17;2004
15.04.2023;Gasteinertal;R17;1400
16.04.2023;Gasteinertal;R17;828
17.04.2023;Gasteinertal;R17;833
18.04.2023;Gasteinertal;R17;833
19.04.2023;Gasteinertal;R17;778
20.04.2023;Gasteinertal;R17;726
21.04.2023;Gasteinertal;R17;820
22.04.2023;Gasteinertal;R17;931
23.04.2023;Gasteinertal;R17;873
24.04.2023;Gasteinertal;R17;1206
25.04.2023;Gasteinertal;R17;1058
26.04.2023;Gasteinertal;R17;971
27.04.2023;Gasteinertal;R17;999
28.04.2023;Gasteinertal;R17;1197
29.04.2023;Gasteinertal;R17;1394
30.04.2023;Gasteinertal;R17;1222
01.05.2023;Gasteinertal;R17;1299
02.05.2023;Gasteinertal;R17;1343
03.05.2023;Gasteinertal;R17;1346
04.05.2023;Gasteinertal;R17;1322
05.05.2023;Gasteinertal;R17;1362
06.05.2023;Gasteinertal;R17;1503
07.05.2023;Gasteinertal;R17;1489
08.05.2023;Gasteinertal;R17;1567
09.05.2023;Gasteinertal;R17;1498
10.05.2023;Gasteinertal;R17;1571
11.05.2023;Gasteinertal;R17;1569
12.05.2023;Gasteinertal;R17;1542
13.05.2023;Gasteinertal;R17;1461
14.05.2023;Gasteinertal;R17;1357
15.05.2023;Gasteinertal;R17;1466
16.05.2023;Gasteinertal;R17;1480
17.05.2023;Gasteinertal;R17;1724
18.05.2023;Gasteinertal;R17;3478
19.05.2023;Gasteinertal;R17;3869
20.05.2023;Gasteinertal;R17;3641
21.05.2023;Gasteinertal;R17;2598
22.05.2023;Gasteinertal;R17;2547
23.05.2023;Gasteinertal;R17;2558
24.05.2023;Gasteinertal;R17;2593
25.05.2023;Gasteinertal;R17;2753
26.05.2023;Gasteinertal;R17;3293
27.05.2023;Gasteinertal;R17;4506
28.05.2023;Gasteinertal;R17;4415
29.05.2023;Gasteinertal;R17;3703
30.05.2023;Gasteinertal;R17;3755
31.05.2023;Gasteinertal;R17;3761
01.06.2023;Gasteinertal;R17;3594
02.06.2023;Gasteinertal;R17;3614
03.06.2023;Gasteinertal;R17;3802
04.06.2023;Gasteinertal;R17;3734
05.06.2023;Gasteinertal;R17;3978
06.06.2023;Gasteinertal;R17;4010
07.06.2023;Gasteinertal;R17;3734
08.06.2023;Gasteinertal;R17;5201
09.06.2023;Gasteinertal;R17;5156
10.06.2023;Gasteinertal;R17;4313
11.06.2023;Gasteinertal;R17;2993
12.06.2023;Gasteinertal;R17;3166
13.06.2023;Gasteinertal;R17;2940
14.06.2023;Gasteinertal;R17;3231
15.06.2023;Gasteinertal;R17;3456
16.06.2023;Gasteinertal;R17;3716
17.06.2023;Gasteinertal;R17;3863
18.06.2023;Gasteinertal;R17;3522
19.06.2023;Gasteinertal;R17;3682
20.06.2023;Gasteinertal;R17;3874
21.06.2023;Gasteinertal;R17;4150
22.06.2023;Gasteinertal;R17;3788
23.06.2023;Gasteinertal;R17;4394
24.06.2023;Gasteinertal;R17;5068
25.06.2023;Gasteinertal;R17;4313
26.06.2023;Gasteinertal;R17;4494
27.06.2023;Gasteinertal;R17;4801
28.06.2023;Gasteinertal;R17;4907
29.06.2023;Gasteinertal;R17;4633
30.06.2023;Gasteinertal;R17;4581
01.07.2023;Gasteinertal;R17;4691
02.07.2023;Gasteinertal;R17;4654
03.07.2023;Gasteinertal;R17;5075
04.07.2023;Gasteinertal;R17;5018
05.07.2023;Gasteinertal;R17;5428
06.07.2023;Gasteinertal;R17;5476
07.07.2023;Gasteinertal;R17;5532
08.07.2023;Gasteinertal;R17;5671
09.07.2023;Gasteinertal;R17;5135
10.07.2023;Gasteinertal;R17;5603
11.07.2023;Gasteinertal;R17;5354
12.07.2023;Gasteinertal;R17;5144
13.07.2023;Gasteinertal;R17;4995
14.07.2023;Gasteinertal;R17;5317
15.07.2023;Gasteinertal;R17;5786
16.07.2023;Gasteinertal;R17;5641
17.07.2023;Gasteinertal;R17;6581
18.07.2023;Gasteinertal;R17;5992
19.07.2023;Gasteinertal;R17;6269
20.07.2023;Gasteinertal;R17;6474
21.07.2023;Gasteinertal;R17;6629
22.07.2023;Gasteinertal;R17;7415
23.07.2023;Gasteinertal;R17;7465
24.07.2023;Gasteinertal;R17;7870
25.07.2023;Gasteinertal;R17;7804
26.07.2023;Gasteinertal;R17;8229
27.07.2023;Gasteinertal;R17;7731
28.07.2023;Gasteinertal;R17;7968
29.07.2023;Gasteinertal;R17;8150
30.07.2023;Gasteinertal;R17;8262
31.07.2023;Gasteinertal;R17;8191
01.08.2023;Gasteinertal;R17;8313
02.08.2023;Gasteinertal;R17;8253
03.08.2023;Gasteinertal;R17;7964
04.08.2023;Gasteinertal;R17;7886
05.08.2023;Gasteinertal;R17;8033
06.08.2023;Gasteinertal;R17;8104
07.08.2023;Gasteinertal;R17;8690
08.08.2023;Gasteinertal;R17;9095
09.08.2023;Gasteinertal;R17;9299
10.08.2023;Gasteinertal;R17;9037
11.08.2023;Gasteinertal;R17;8899
12.08.2023;Gasteinertal;R17;9190
13.08.2023;Gasteinertal;R17;8873
14.08.2023;Gasteinertal;R17;8890
15.08.2023;Gasteinertal;R17;7968
16.08.2023;Gasteinertal;R17;7921
17.08.2023;Gasteinertal;R17;7507
18.08.2023;Gasteinertal;R17;7321
19.08.2023;Gasteinertal;R17;7450
20.08.2023;Gasteinertal;R17;6811
21.08.2023;Gasteinertal;R17;7142
22.08.2023;Gasteinertal;R17;6874
23.08.2023;Gasteinertal;R17;6831
24.08.2023;Gasteinertal;R17;6666
25.08.2023;Gasteinertal;R17;6101
26.08.2023;Gasteinertal;R17;5890
27.08.2023;Gasteinertal;R17;5408
28.08.2023;Gasteinertal;R17;5228
29.08.2023;Gasteinertal;R17;4754
30.08.2023;Gasteinertal;R17;4977
31.08.2023;Gasteinertal;R17;5069
01.09.2023;Gasteinertal;R17;5363
02.09.2023;Gasteinertal;R17;4918
03.09.2023;Gasteinertal;R17;4383
04.09.2023;Gasteinertal;R17;4725
05.09.2023;Gasteinertal;R17;4563
06.09.2023;Gasteinertal;R17;4628
07.09.2023;Gasteinertal;R17;4951
08.09.2023;Gasteinertal;R17;6444
09.09.2023;Gasteinertal;R17;6067
10.09.2023;Gasteinertal;R17;4318
11.09.2023;Gasteinertal;R17;4369
12.09.2023;Gasteinertal;R17;4296
13.09.2023;Gasteinertal;R17;4101
14.09.2023;Gasteinertal;R17;4011
15.09.2023;Gasteinertal;R17;4257
16.09.2023;Gasteinertal;R17;4256
17.09.2023;Gasteinertal;R17;3751
18.09.2023;Gasteinertal;R17;3848
19.09.2023;Gasteinertal;R17;3704
20.09.2023;Gasteinertal;R17;3943
21.09.2023;Gasteinertal;R17;4008
22.09.2023;Gasteinertal;R17;3508
23.09.2023;Gasteinertal;R17;3341
24.09.2023;Gasteinertal;R17;3078
25.09.2023;Gasteinertal;R17;3441
26.09.2023;Gasteinertal;R17;3592
27.09.2023;Gasteinertal;R17;3900
28.09.2023;Gasteinertal;R17;4040
29.09.2023;Gasteinertal;R17;4323
30.09.2023;Gasteinertal;R17;4760
01.10.2023;Gasteinertal;R17;5292
02.10.2023;Gasteinertal;R17;5231
03.10.2023;Gasteinertal;R17;4196
04.10.2023;Gasteinertal;R17;4136
05.10.2023;Gasteinertal;R17;3841
06.10.2023;Gasteinertal;R17;4130
07.10.2023;Gasteinertal;R17;3865
08.10.2023;Gasteinertal;R17;3159
09.10.2023;Gasteinertal;R17;3143
10.10.2023;Gasteinertal;R17;3233
11.10.2023;Gasteinertal;R17;3173
12.10.2023;Gasteinertal;R17;2991
13.10.2023;Gasteinertal;R17;3042
14.10.2023;Gasteinertal;R17;2669
15.10.2023;Gasteinertal;R17;2417
16.10.2023;Gasteinertal;R17;2473
17.10.2023;Gasteinertal;R17;2490
18.10.2023;Gasteinertal;R17;2665
19.10.2023;Gasteinertal;R17;2657
20.10.2023;Gasteinertal;R17;2979
21.10.2023;Gasteinertal;R17;3150
22.10.2023;Gasteinertal;R17;2634
23.10.2023;Gasteinertal;R17;2860
24.10.2023;Gasteinertal;R17;3521
25.10.2023;Gasteinertal;R17;2808
26.10.2023;Gasteinertal;R17;3735
27.10.2023;Gasteinertal;R17;3972
28.10.2023;Gasteinertal;R17;4281
29.10.2023;Gasteinertal;R17;3839
30.10.2023;Gasteinertal;R17;3561
31.10.2023;Gasteinertal;R17;3790
01.11.2023;Gasteinertal;R17;3441
02.11.2023;Gasteinertal;R17;3674
03.11.2023;Gasteinertal;R17;3206
04.11.2023;Gasteinertal;R17;1827
05.11.2023;Gasteinertal;R17;1042
06.11.2023;Gasteinertal;R17;1104
07.11.2023;Gasteinertal;R17;1050
08.11.2023;Gasteinertal;R17;928
09.11.2023;Gasteinertal;R17;924
10.11.2023;Gasteinertal;R17;1398
11.11.2023;Gasteinertal;R17;1140
12.11.2023;Gasteinertal;R17;908
13.11.2023;Gasteinertal;R17;881
14.11.2023;Gasteinertal;R17;877
15.11.2023;Gasteinertal;R17;1007
16.11.2023;Gasteinertal;R17;1059
17.11.2023;Gasteinertal;R17;1334
18.11.2023;Gasteinertal;R17;1456
19.11.2023;Gasteinertal;R17;874
20.11.2023;Gasteinertal;R17;885
21.11.2023;Gasteinertal;R17;863
22.11.2023;Gasteinertal;R17;902
23.11.2023;Gasteinertal;R17;1005
24.11.2023;Gasteinertal;R17;1426
25.11.2023;Gasteinertal;R17;1433
26.11.2023;Gasteinertal;R17;1002
27.11.2023;Gasteinertal;R17;936
28.11.2023;Gasteinertal;R17;978
29.11.2023;Gasteinertal;R17;1013
30.11.2023;Gasteinertal;R17;2169
01.12.2023;Gasteinertal;R17;1873
02.12.2023;Gasteinertal;R17;2016
03.12.2023;Gasteinertal;R17;1597
04.12.2023;Gasteinertal;R17;1902
05.12.2023;Gasteinertal;R17;2305
06.12.2023;Gasteinertal;R17;2480
07.12.2023;Gasteinertal;R17;3328
08.12.2023;Gasteinertal;R17;5278
09.12.2023;Gasteinertal;R17;5041
10.12.2023;Gasteinertal;R17;2096
11.12.2023;Gasteinertal;R17;1940
12.12.2023;Gasteinertal;R17;1622
13.12.2023;Gasteinertal;R17;1717
14.12.2023;Gasteinertal;R17;2439
15.12.2023;Gasteinertal;R17;3889
16.12.2023;Gasteinertal;R17;4303
17.12.2023;Gasteinertal;R17;3074
18.12.2023;Gasteinertal;R17;3084
19.12.2023;Gasteinertal;R17;2798
20.12.2023;Gasteinertal;R17;2516
21.12.2023;Gasteinertal;R17;2689
22.12.2023;Gasteinertal;R17;3562
23.12.2023;Gasteinertal;R17;5607
24.12.2023;Gasteinertal;R17;6344
25.12.2023;Gasteinertal;R17;7556
26.12.2023;Gasteinertal;R17;9528
27.12.2023;Gasteinertal;R17;11175
28.12.2023;Gasteinertal;R17;12014
29.12.2023;Gasteinertal;R17;11847
30.12.2023;Gasteinertal;R17;12676
31.12.2023;Gasteinertal;R17;12708
01.01.2024;Gasteinertal;R17;14498
02.01.2024;Gasteinertal;R17;14917
03.01.2024;Gasteinertal;R17;14517
04.01.2024;Gasteinertal;R17;13652
05.01.2024;Gasteinertal;R17;11427
06.01.2024;Gasteinertal;R17;7987
07.01.2024;Gasteinertal;R17;5983
08.01.2024;Gasteinertal;R17;3530
09.01.2024;Gasteinertal;R17;6333
10.01.2024;Gasteinertal;R17;6618
11.01.2024;Gasteinertal;R17;7446
12.01.2024;Gasteinertal;R17;8277
13.01.2024;Gasteinertal;R17;8274
14.01.2024;Gasteinertal;R17;6253
15.01.2024;Gasteinertal;R17;6363
16.01.2024;Gasteinertal;R17;5977
17.01.2024;Gasteinertal;R17;6272
18.01.2024;Gasteinertal;R17;6897
19.01.2024;Gasteinertal;R17;8926
20.01.2024;Gasteinertal;R17;9812
21.01.2024;Gasteinertal;R17;8222
22.01.2024;Gasteinertal;R17;7665
23.01.2024;Gasteinertal;R17;7130
24.01.2024;Gasteinertal;R17;7266
25.01.2024;Gasteinertal;R17;9014
26.01.2024;Gasteinertal;R17;10852
27.01.2024;Gasteinertal;R17;11395
28.01.2024;Gasteinertal;R17;8353
29.01.2024;Gasteinertal;R17;8100
30.01.2024;Gasteinertal;R17;7774
31.01.2024;Gasteinertal;R17;7855
01.02.2024;Gasteinertal;R17;8365
02.02.2024;Gasteinertal;R17;9453
03.02.2024;Gasteinertal;R17;11749
04.02.2024;Gasteinertal;R17;12208
05.02.2024;Gasteinertal;R17;11464
06.02.2024;Gasteinertal;R17;11352
07.02.2024;Gasteinertal;R17;11206
08.02.2024;Gasteinertal;R17;10697
09.02.2024;Gasteinertal;R17;10292
10.02.2024;Gasteinertal;R17;12406
11.02.2024;Gasteinertal;R17;13136
12.02.2024;Gasteinertal;R17;13645
13.02.2024;Gasteinertal;R17;13662
14.02.2024;Gasteinertal;R17;14216
15.02.2024;Gasteinertal;R17;14311
16.02.2024;Gasteinertal;R17;12018
17.02.2024;Gasteinertal;R17;12724
18.02.2024;Gasteinertal;R17;12276
19.02.2024;Gasteinertal;R17;12680
20.02.2024;Gasteinertal;R17;13449
21.02.2024;Gasteinertal;R17;12815
22.02.2024;Gasteinertal;R17;13352
23.02.2024;Gasteinertal;R17;11903
24.02.2024;Gasteinertal;R17;10351
25.02.2024;Gasteinertal;R17;9000
26.02.2024;Gasteinertal;R17;8818
27.02.2024;Gasteinertal;R17;8801
28.02.2024;Gasteinertal;R17;9312
29.02.2024;Gasteinertal;R17;10197
01.03.2024;Gasteinertal;R17;10156
02.03.2024;Gasteinertal;R17;9737
03.03.2024;Gasteinertal;R17;7949
04.03.2024;Gasteinertal;R17;7660
05.03.2024;Gasteinertal;R17;7124
06.03.2024;Gasteinertal;R17;7490
07.03.2024;Gasteinertal;R17;8837
08.03.2024;Gasteinertal;R17;9011
09.03.2024;Gasteinertal;R17;8628
10.03.2024;Gasteinertal;R17;6328
11.03.2024;Gasteinertal;R17;6326
12.03.2024;Gasteinertal;R17;5733
13.03.2024;Gasteinertal;R17;6082
14.03.2024;Gasteinertal;R17;6693
15.03.2024;Gasteinertal;R17;7360
16.03.2024;Gasteinertal;R17;8075
17.03.2024;Gasteinertal;R17;5440
18.03.2024;Gasteinertal;R17;5542
19.03.2024;Gasteinertal;R17;5696
20.03.2024;Gasteinertal;R17;5364
21.03.2024;Gasteinertal;R17;5875
22.03.2024;Gasteinertal;R17;6248
23.03.2024;Gasteinertal;R17;6839
24.03.2024;Gasteinertal;R17;6925
25.03.2024;Gasteinertal;R17;2926
26.03.2024;Gasteinertal;R17;5031
27.03.2024;Gasteinertal;R17;6256
28.03.2024;Gasteinertal;R17;7129
29.03.2024;Gasteinertal;R17;7849
30.03.2024;Gasteinertal;R17;6654
31.03.2024;Gasteinertal;R17;5115
01.04.2024;Gasteinertal;R17;4246
02.04.2024;Gasteinertal;R17;3706
03.04.2024;Gasteinertal;R17;3178
04.04.2024;Gasteinertal;R17;3305
05.04.2024;Gasteinertal;R17;3298
06.04.2024;Gasteinertal;R17;2456
07.04.2024;Gasteinertal;R17;1480
08.04.2024;Gasteinertal;R17;1407
09.04.2024;Gasteinertal;R17;1227
10.04.2024;Gasteinertal;R17;1258
11.04.2024;Gasteinertal;R17;1389
12.04.2024;Gasteinertal;R17;1665
13.04.2024;Gasteinertal;R17;1534
14.04.2024;Gasteinertal;R17;1001
15.04.2024;Gasteinertal;R17;983
16.04.2024;Gasteinertal;R17;975
17.04.2024;Gasteinertal;R17;1006
18.04.2024;Gasteinertal;R17;1029
19.04.2024;Gasteinertal;R17;1131
20.04.2024;Gasteinertal;R17;1280
21.04.2024;Gasteinertal;R17;860
22.04.2024;Gasteinertal;R17;971
23.04.2024;Gasteinertal;R17;929
24.04.2024;Gasteinertal;R17;1041
25.04.2024;Gasteinertal;R17;1122
26.04.2024;Gasteinertal;R17;1411
27.04.2024;Gasteinertal;R17;1560
28.04.2024;Gasteinertal;R17;1385
29.04.2024;Gasteinertal;R17;1353
30.04.2024;Gasteinertal;R17;1437
01.05.2024;Gasteinertal;R17;1780
02.05.2024;Gasteinertal;R17;1749
03.05.2024;Gasteinertal;R17;1809
04.05.2024;Gasteinertal;R17;1676
05.05.2024;Gasteinertal;R17;1404
06.05.2024;Gasteinertal;R17;1442
07.05.2024;Gasteinertal;R17;1371
08.05.2024;Gasteinertal;R17;1512
09.05.2024;Gasteinertal;R17;2311
10.05.2024;Gasteinertal;R17;2586
11.05.2024;Gasteinertal;R17;2241
12.05.2024;Gasteinertal;R17;1314
13.05.2024;Gasteinertal;R17;1425
14.05.2024;Gasteinertal;R17;1333
15.05.2024;Gasteinertal;R17;1608
16.05.2024;Gasteinertal;R17;1721
17.05.2024;Gasteinertal;R17;2060
18.05.2024;Gasteinertal;R17;2928
19.05.2024;Gasteinertal;R17;2981
20.05.2024;Gasteinertal;R17;2602
21.05.2024;Gasteinertal;R17;2618
22.05.2024;Gasteinertal;R17;2817
23.05.2024;Gasteinertal;R17;2950
24.05.2024;Gasteinertal;R17;3203
25.05.2024;Gasteinertal;R17;3526
26.05.2024;Gasteinertal;R17;3669
27.05.2024;Gasteinertal;R17;3823
28.05.2024;Gasteinertal;R17;4097
29.05.2024;Gasteinertal;R17;3778
30.05.2024;Gasteinertal;R17;5087
31.05.2024;Gasteinertal;R17;4941
01.06.2024;Gasteinertal;R17;4181
02.06.2024;Gasteinertal;R17;2605
03.06.2024;Gasteinertal;R17;2881
04.06.2024;Gasteinertal;R17;2706
05.06.2024;Gasteinertal;R17;2900
06.06.2024;Gasteinertal;R17;2967
07.06.2024;Gasteinertal;R17;3080
08.06.2024;Gasteinertal;R17;3007
09.06.2024;Gasteinertal;R17;2752
10.06.2024;Gasteinertal;R17;3120
11.06.2024;Gasteinertal;R17;2967
12.06.2024;Gasteinertal;R17;3022
13.06.2024;Gasteinertal;R17;2913
14.06.2024;Gasteinertal;R17;3542
15.06.2024;Gasteinertal;R17;3563
16.06.2024;Gasteinertal;R17;3166
17.06.2024;Gasteinertal;R17;3615
18.06.2024;Gasteinertal;R17;3993
19.06.2024;Gasteinertal;R17;3860
20.06.2024;Gasteinertal;R17;4014
21.06.2024;Gasteinertal;R17;4520
22.06.2024;Gasteinertal;R17;5060
23.06.2024;Gasteinertal;R17;4038
24.06.2024;Gasteinertal;R17;4469
25.06.2024;Gasteinertal;R17;4260
26.06.2024;Gasteinertal;R17;4279
27.06.2024;Gasteinertal;R17;4247
28.06.2024;Gasteinertal;R17;4792
29.06.2024;Gasteinertal;R17;5090
30.06.2024;Gasteinertal;R17;4688
01.07.2024;Gasteinertal;R17;5056
02.07.2024;Gasteinertal;R17;5221
03.07.2024;Gasteinertal;R17;5358
04.07.2024;Gasteinertal;R17;5536
05.07.2024;Gasteinertal;R17;6041
06.07.2024;Gasteinertal;R17;5984
07.07.2024;Gasteinertal;R17;5441
08.07.2024;Gasteinertal;R17;5672
09.07.2024;Gasteinertal;R17;5783
10.07.2024;Gasteinertal;R17;5618
11.07.2024;Gasteinertal;R17;6479
12.07.2024;Gasteinertal;R17;6822
13.07.2024;Gasteinertal;R17;6851
14.07.2024;Gasteinertal;R17;5819
15.07.2024;Gasteinertal;R17;7311
16.07.2024;Gasteinertal;R17;6428
17.07.2024;Gasteinertal;R17;6345
18.07.2024;Gasteinertal;R17;6866
19.07.2024;Gasteinertal;R17;7065
20.07.2024;Gasteinertal;R17;7655
21.07.2024;Gasteinertal;R17;6309
22.07.2024;Gasteinertal;R17;6718
23.07.2024;Gasteinertal;R17;6944
24.07.2024;Gasteinertal;R17;7237
25.07.2024;Gasteinertal;R17;7683
26.07.2024;Gasteinertal;R17;7869
27.07.2024;Gasteinertal;R17;8198
28.07.2024;Gasteinertal;R17;7774
29.07.2024;Gasteinertal;R17;8143
30.07.2024;Gasteinertal;R17;7954
31.07.2024;Gasteinertal;R17;7821
01.08.2024;Gasteinertal;R17;7922
02.08.2024;Gasteinertal;R17;7820
03.08.2024;Gasteinertal;R17;8093
04.08.2024;Gasteinertal;R17;7924
05.08.2024;Gasteinertal;R17;8708
06.08.2024;Gasteinertal;R17;8542
07.08.2024;Gasteinertal;R17;8300
08.08.2024;Gasteinertal;R17;8377
09.08.2024;Gasteinertal;R17;8855
10.08.2024;Gasteinertal;R17;8841
11.08.2024;Gasteinertal;R17;8573
12.08.2024;Gasteinertal;R17;8705
13.08.2024;Gasteinertal;R17;8869
14.08.2024;Gasteinertal;R17;8966
15.08.2024;Gasteinertal;R17;9628
16.08.2024;Gasteinertal;R17;9170
17.08.2024;Gasteinertal;R17;8307
18.08.2024;Gasteinertal;R17;6738
19.08.2024;Gasteinertal;R17;7079
20.08.2024;Gasteinertal;R17;7155
21.08.2024;Gasteinertal;R17;6876
22.08.2024;Gasteinertal;R17;6953
23.08.2024;Gasteinertal;R17;7119
24.08.2024;Gasteinertal;R17;6664
25.08.2024;Gasteinertal;R17;5521
26.08.2024;Gasteinertal;R17;5787
27.08.2024;Gasteinertal;R17;5709
28.08.2024;Gasteinertal;R17;5772
29.08.2024;Gasteinertal;R17;5738
30.08.2024;Gasteinertal;R17;5654
31.08.2024;Gasteinertal;R17;5251
01.09.2024;Gasteinertal;R17;4732
02.09.2024;Gasteinertal;R17;4926
03.09.2024;Gasteinertal;R17;4833
04.09.2024;Gasteinertal;R17;4671
05.09.2024;Gasteinertal;R17;5131
06.09.2024;Gasteinertal;R17;7005
07.09.2024;Gasteinertal;R17;6512
08.09.2024;Gasteinertal;R17;4647
09.09.2024;Gasteinertal;R17;4689
10.09.2024;Gasteinertal;R17;4580
11.09.2024;Gasteinertal;R17;4417
12.09.2024;Gasteinertal;R17;4210
13.09.2024;Gasteinertal;R17;4013
14.09.2024;Gasteinertal;R17;3457
15.09.2024;Gasteinertal;R17;3418
16.09.2024;Gasteinertal;R17;3189
17.09.2024;Gasteinertal;R17;3311
18.09.2024;Gasteinertal;R17;3663
19.09.2024;Gasteinertal;R17;4020
20.09.2024;Gasteinertal;R17;4088
21.09.2024;Gasteinertal;R17;4124
22.09.2024;Gasteinertal;R17;3041
23.09.2024;Gasteinertal;R17;3211
24.09.2024;Gasteinertal;R17;4055
25.09.2024;Gasteinertal;R17;3723
26.09.2024;Gasteinertal;R17;3666
27.09.2024;Gasteinertal;R17;3666
28.09.2024;Gasteinertal;R17;3884
29.09.2024;Gasteinertal;R17;3338
30.09.2024;Gasteinertal;R17;3271
01.10.2024;Gasteinertal;R17;3452
02.10.2024;Gasteinertal;R17;3811
03.10.2024;Gasteinertal;R17;4651
04.10.2024;Gasteinertal;R17;4904
05.10.2024;Gasteinertal;R17;4859
06.10.2024;Gasteinertal;R17;3064
07.10.2024;Gasteinertal;R17;2974
08.10.2024;Gasteinertal;R17;2998
09.10.2024;Gasteinertal;R17;2954
10.10.2024;Gasteinertal;R17;3006
11.10.2024;Gasteinertal;R17;3484
12.10.2024;Gasteinertal;R17;3936
13.10.2024;Gasteinertal;R17;3005
14.10.2024;Gasteinertal;R17;3170
15.10.2024;Gasteinertal;R17;3177
16.10.2024;Gasteinertal;R17;3260
17.10.2024;Gasteinertal;R17;3359
18.10.2024;Gasteinertal;R17;3726
19.10.2024;Gasteinertal;R17;3913
20.10.2024;Gasteinertal;R17;2933
21.10.2024;Gasteinertal;R17;3225
22.10.2024;Gasteinertal;R17;2596
23.10.2024;Gasteinertal;R17;2973
24.10.2024;Gasteinertal;R17;3036
25.10.2024;Gasteinertal;R17;4081
26.10.2024;Gasteinertal;R17;4099
27.10.2024;Gasteinertal;R17;4859
28.10.2024;Gasteinertal;R17;4833
29.10.2024;Gasteinertal;R17;4551
30.10.2024;Gasteinertal;R17;3872
31.10.2024;Gasteinertal;R17;4324
01.11.2024;Gasteinertal;R17;4578
02.11.2024;Gasteinertal;R17;3629
03.11.2024;Gasteinertal;R17;1698
04.11.2024;Gasteinertal;R17;1568
05.11.2024;Gasteinertal;R17;1484
06.11.2024;Gasteinertal;R17;1545
07.11.2024;Gasteinertal;R17;1531
08.11.2024;Gasteinertal;R17;1609
09.11.2024;Gasteinertal;R17;1261
10.11.2024;Gasteinertal;R17;1226
11.11.2024;Gasteinertal;R17;1182
12.11.2024;Gasteinertal;R17;1145
13.11.2024;Gasteinertal;R17;1077
14.11.2024;Gasteinertal;R17;1268
15.11.2024;Gasteinertal;R17;2215
16.11.2024;Gasteinertal;R17;1935
17.11.2024;Gasteinertal;R17;942
18.11.2024;Gasteinertal;R17;1088
19.11.2024;Gasteinertal;R17;1027
20.11.2024;Gasteinertal;R17;1012
21.11.2024;Gasteinertal;R17;1040
22.11.2024;Gasteinertal;R17;1531
23.11.2024;Gasteinertal;R17;1585
24.11.2024;Gasteinertal;R17;926
25.11.2024;Gasteinertal;R17;989
26.11.2024;Gasteinertal;R17;1154
27.11.2024;Gasteinertal;R17;1211
28.11.2024;Gasteinertal;R17;1827
29.11.2024;Gasteinertal;R17;2685
30.11.2024;Gasteinertal;R17;2390
01.12.2024;Gasteinertal;R17;1378
02.12.2024;Gasteinertal;R17;1378
03.12.2024;Gasteinertal;R17;1521
04.12.2024;Gasteinertal;R17;1620
05.12.2024;Gasteinertal;R17;2462
06.12.2024;Gasteinertal;R17;3216
07.12.2024;Gasteinertal;R17;2967
08.12.2024;Gasteinertal;R17;1758
09.12.2024;Gasteinertal;R17;1768
10.12.2024;Gasteinertal;R17;1807
11.12.2024;Gasteinertal;R17;1744
12.12.2024;Gasteinertal;R17;2558
13.12.2024;Gasteinertal;R17;3832
14.12.2024;Gasteinertal;R17;4060
15.12.2024;Gasteinertal;R17;2665
16.12.2024;Gasteinertal;R17;2743
17.12.2024;Gasteinertal;R17;2769
18.12.2024;Gasteinertal;R17;2887
